iter	RMSE
3219	1.417640783
3220	1.41764078
3221	1.417640779
3222	1.417640777
3223	1.417640773
3224	1.417640772
3225	1.417640722
3226	1.417640722
3227	1.417640704
3228	1.417640703
3229	1.417640632
3230	1.417640619
3231	1.417640566
3232	1.417640566
3233	1.417640561
3234	1.417640555
3235	1.417640555
3236	1.41764051
3237	1.417640501
3238	1.4176405
3239	1.417640489
3240	1.417640486
3241	1.417640486
3242	1.417640485
3243	1.417640485
3244	1.417640484
3245	1.417640478
3246	1.417640477
3247	1.417640467
3248	1.417640464
3249	1.417640463
3250	1.41764037
3251	1.417640355
3252	1.417640311
3253	1.4176403
3254	1.417640299
3255	1.417640293
3256	1.417640293
3257	1.417640291
3258	1.41764029
3259	1.41764028
3260	1.41764028
3261	1.417640273
3262	1.417640246
3263	1.417640246
3264	1.417640211
3265	1.417640167
3266	1.417640161
3267	1.417640161
3268	1.417640131
3269	1.417640115
3270	1.417640112
3271	1.417640112
3272	1.417640111
3273	1.417640111
3274	1.417640108
3275	1.417640105
3276	1.417640105
3277	1.4176401
3278	1.417640099
3279	1.417640098
3280	1.417640098
3281	1.41764007
3282	1.41764007
3283	1.417640069
3284	1.417640069
3285	1.417640068
3286	1.417640068
3287	1.417640067
3288	1.417640065
3289	1.417640025
3290	1.417640024
3291	1.417640024
3292	1.417640023
3293	1.417640023
3294	1.417640022
3295	1.417640022
3296	1.417640006
3297	1.417640005
3298	1.417639985
3299	1.417639983
3300	1.41763998
3301	1.41763998
3302	1.41763998
3303	1.417639966
3304	1.417639951
3305	1.417639951
3306	1.417639947
3307	1.417639917
3308	1.417639901
3309	1.4176399
3310	1.417639886
3311	1.417639885
3312	1.417639856
3313	1.417639816
3314	1.417639815
3315	1.417639815
3316	1.417639803
3317	1.417639802
3318	1.417639799
3319	1.417639796
3320	1.41763979
3321	1.417639789
3322	1.417639752
3323	1.417639751
3324	1.41763975
3325	1.417639749
3326	1.417639749
3327	1.417639744
3328	1.417639735
3329	1.417639734
3330	1.417639722
3331	1.417639716
3332	1.417639716
3333	1.417639716
3334	1.41763969
3335	1.41763969
3336	1.417639689
3337	1.417639684
3338	1.417639642
3339	1.417639641
3340	1.417639629
3341	1.417639617
3342	1.417639587
3343	1.417639587
3344	1.417639587
3345	1.417639586
3346	1.41763954
3347	1.417639539
3348	1.417639539
3349	1.417639531
3350	1.417639527
3351	1.417639464
3352	1.417639461
3353	1.417639447
3354	1.417639436
3355	1.417639388
3356	1.417639367
3357	1.417639366
3358	1.417639365
3359	1.417639363
3360	1.417639329
3361	1.41763932
3362	1.417639313
3363	1.417639309
3364	1.417639302
3365	1.417639273
3366	1.417639269
3367	1.417639268
3368	1.417639244
3369	1.417639244
3370	1.41763924
3371	1.41763924
3372	1.417639237
3373	1.417639237
3374	1.417639236
3375	1.417639236
3376	1.417639235
3377	1.417639234
3378	1.417639208
3379	1.417639201
3380	1.417639191
3381	1.417639184
3382	1.417639177
3383	1.417639177
3384	1.417639176
3385	1.417639175
3386	1.417639175
3387	1.41763916
3388	1.41763916
3389	1.417639142
3390	1.417639135
3391	1.417639135
3392	1.417639132
3393	1.417639131
3394	1.417639131
3395	1.41763913
3396	1.417639091
3397	1.417639024
3398	1.417639012
3399	1.417639004
3400	1.417639004
3401	1.417639003
3402	1.417639003
3403	1.417639002
3404	1.417638977
3405	1.417638969
3406	1.417638969
3407	1.417638955
3408	1.417638952
3409	1.417638948
3410	1.417638935
3411	1.417638929
3412	1.417638919
3413	1.417638917
3414	1.417638906
3415	1.41763888
3416	1.41763888
3417	1.417638864
3418	1.417638861
3419	1.417638853
3420	1.417638815
3421	1.417638815
3422	1.417638794
3423	1.417638786
3424	1.417638786
3425	1.417638782
3426	1.417638771
3427	1.417638746
3428	1.417638746
3429	1.417638725
3430	1.417638718
3431	1.417638718
3432	1.417638717
3433	1.417638716
3434	1.417638706
3435	1.417638706
3436	1.4176387
3437	1.417638667
3438	1.417638666
3439	1.417638666
3440	1.417638661
3441	1.417638661
3442	1.417638661
3443	1.41763866
3444	1.41763866
3445	1.417638655
3446	1.417638655
3447	1.417638648
3448	1.417638638
3449	1.417638638
3450	1.417638624
3451	1.417638624
3452	1.41763861
3453	1.417638609
3454	1.4176386
3455	1.417638573
3456	1.417638548
3457	1.417638546
3458	1.417638533
3459	1.417638533
3460	1.417638531
3461	1.41763853
3462	1.41763853
3463	1.417638529
3464	1.417638489
3465	1.417638486
3466	1.417638462
3467	1.417638462
3468	1.417638442
3469	1.417638431
3470	1.417638393
3471	1.417638388
3472	1.417638388
3473	1.417638381
3474	1.417638378
3475	1.417638375
3476	1.417638329
3477	1.417638325
3478	1.417638286
3479	1.417638285
3480	1.417638285
3481	1.417638282
3482	1.417638281
3483	1.417638278
3484	1.417638277
3485	1.417638259
3486	1.417638242
3487	1.417638242
3488	1.417638196
3489	1.417638196
3490	1.417638179
3491	1.41763814
3492	1.417638131
3493	1.41763813
3494	1.417638119
3495	1.417638115
3496	1.417638115
3497	1.417638114
3498	1.417638104
3499	1.417638068
3500	1.417638001
3501	1.417637996
3502	1.417637995
3503	1.417637995
3504	1.417637995
3505	1.417637994
3506	1.417637994
3507	1.417637993
3508	1.417637982
3509	1.417637981
3510	1.417637981
3511	1.417637946
3512	1.417637941
3513	1.417637941
3514	1.417637939
3515	1.417637915
3516	1.41763791
3517	1.417637878
3518	1.417637877
3519	1.417637848
3520	1.417637847
3521	1.417637847
3522	1.417637845
3523	1.417637845
3524	1.417637824
3525	1.417637823
3526	1.417637823
3527	1.417637818
3528	1.417637811
3529	1.417637811
3530	1.41763781
3531	1.417637768
3532	1.417637724
3533	1.417637715
3534	1.417637714
3535	1.417637712
3536	1.41763771
3537	1.417637704
3538	1.417637703
3539	1.417637676
3540	1.41763767
3541	1.41763767
3542	1.417637669
3543	1.417637656
3544	1.417637639
3545	1.417637638
3546	1.417637638
3547	1.417637633
3548	1.417637632
3549	1.417637616
3550	1.417637542
3551	1.417637458
3552	1.41763743
3553	1.41763743
3554	1.417637429
3555	1.417637428
3556	1.417637428
3557	1.417637427
3558	1.417637405
3559	1.41763737
3560	1.417637332
3561	1.41763733
3562	1.417637314
3563	1.417637314
3564	1.417637293
3565	1.417637293
3566	1.41763729
3567	1.417637257
3568	1.417637257
3569	1.417637243
3570	1.417637233
3571	1.417637232
3572	1.417637232
3573	1.417637228
3574	1.417637228
3575	1.417637227
3576	1.417637208
3577	1.417637201
3578	1.417637198
3579	1.417637197
3580	1.41763719
3581	1.417637189
3582	1.41763718
3583	1.417637146
3584	1.417637143
3585	1.417637142
3586	1.41763709
3587	1.417637089
3588	1.41763706
3589	1.417637022
3590	1.417637015
3591	1.417637015
3592	1.417637014
3593	1.417637013
3594	1.417636983
3595	1.41763698
3596	1.41763698
3597	1.417636966
3598	1.417636966
3599	1.417636964
3600	1.417636959
3601	1.417636958
3602	1.417636958
3603	1.417636958
3604	1.417636942
3605	1.417636941
3606	1.41763691
3607	1.41763691
3608	1.417636909
3609	1.4176369
3610	1.417636898
3611	1.417636898
3612	1.417636895
3613	1.417636892
3614	1.417636892
3615	1.417636891
3616	1.417636891
3617	1.41763689
3618	1.417636884
3619	1.417636883
3620	1.417636853
3621	1.417636844
3622	1.417636824
3623	1.417636807
3624	1.417636801
3625	1.417636796
3626	1.417636796
3627	1.417636795
3628	1.417636792
3629	1.417636758
3630	1.417636739
3631	1.417636738
3632	1.417636738
3633	1.417636732
3634	1.417636732
3635	1.417636728
3636	1.417636727
3637	1.417636726
3638	1.417636726
3639	1.417636707
3640	1.417636702
3641	1.417636696
3642	1.417636623
3643	1.417636614
3644	1.4176366
3645	1.417636592
3646	1.417636581
3647	1.417636562
3648	1.417636562
3649	1.417636561
3650	1.417636561
3651	1.41763656
3652	1.41763656
3653	1.41763656
3654	1.417636553
3655	1.417636551
3656	1.417636551
3657	1.41763655
3658	1.417636549
3659	1.417636549
3660	1.417636544
3661	1.417636544
3662	1.417636514
3663	1.417636495
3664	1.41763649
3665	1.417636489
3666	1.417636473
3667	1.417636472
3668	1.417636465
3669	1.417636465
3670	1.417636457
3671	1.417636452
3672	1.417636451
3673	1.417636451
3674	1.417636449
3675	1.417636449
3676	1.417636435
3677	1.417636435
3678	1.417636424
3679	1.417636424
3680	1.417636419
3681	1.417636419
3682	1.417636418
3683	1.417636418
3684	1.417636418
3685	1.417636405
3686	1.417636403
3687	1.417636402
3688	1.417636402
3689	1.417636402
3690	1.417636402
3691	1.4176364
3692	1.417636394
3693	1.417636387
3694	1.417636381
3695	1.417636381
3696	1.417636352
3697	1.417636352
3698	1.417636344
3699	1.417636344
3700	1.417636341
3701	1.41763634
3702	1.417636337
3703	1.417636336
3704	1.417636328
3705	1.417636322
3706	1.417636316
3707	1.417636315
3708	1.417636315
3709	1.417636315
3710	1.417636308
3711	1.417636301
3712	1.4176363
3713	1.417636286
3714	1.417636285
3715	1.417636285
3716	1.417636266
3717	1.417636262
3718	1.41763626
3719	1.417636254
3720	1.417636235
3721	1.417636194
3722	1.417636178
3723	1.417636137
3724	1.417636137
3725	1.417636134
3726	1.417636133
3727	1.417636131
3728	1.417636131
3729	1.41763613
3730	1.41763613
3731	1.417636129
3732	1.417636126
3733	1.417636122
3734	1.417636121
3735	1.41763612
3736	1.417636109
3737	1.417636103
3738	1.417636103
3739	1.417636091
3740	1.41763609
3741	1.41763609
3742	1.41763609
3743	1.417636085
3744	1.417636085
3745	1.417636084
3746	1.417636065
3747	1.41763606
3748	1.417636056
3749	1.417636056
3750	1.417636051
3751	1.417636032
3752	1.417636032
3753	1.417636032
3754	1.417636005
3755	1.417636004
3756	1.417636004
3757	1.417635991
3758	1.417635965
3759	1.417635965
3760	1.417635965
3761	1.417635954
3762	1.417635954
3763	1.417635949
3764	1.417635946
3765	1.417635937
3766	1.417635936
3767	1.417635936
3768	1.417635936
3769	1.417635889
3770	1.417635888
3771	1.417635881
3772	1.417635879
3773	1.417635876
3774	1.417635875
3775	1.417635853
3776	1.417635849
3777	1.417635817
3778	1.417635817
3779	1.417635816
3780	1.417635812
3781	1.417635807
3782	1.417635799
3783	1.417635798
3784	1.417635798
3785	1.417635797
3786	1.41763579
3787	1.41763579
3788	1.417635787
3789	1.417635747
3790	1.417635723
3791	1.417635723
3792	1.417635685
3793	1.417635681
3794	1.417635681
3795	1.417635677
3796	1.417635677
3797	1.417635676
3798	1.417635676
3799	1.417635676
3800	1.417635675
3801	1.417635671
3802	1.417635671
3803	1.417635671
3804	1.417635668
3805	1.417635633
3806	1.417635626
3807	1.417635568
3808	1.417635568
3809	1.417635541
3810	1.41763554
3811	1.41763554
3812	1.417635524
3813	1.417635524
3814	1.417635515
3815	1.417635515
3816	1.417635511
3817	1.417635508
3818	1.41763548
3819	1.417635475
3820	1.41763547
3821	1.417635469
3822	1.417635453
3823	1.417635452
3824	1.417635447
3825	1.417635444
3826	1.417635443
3827	1.417635443
3828	1.417635442
3829	1.417635424
3830	1.417635398
3831	1.417635397
3832	1.417635381
3833	1.417635381
3834	1.41763537
3835	1.417635366
3836	1.417635365
3837	1.417635365
3838	1.417635344
3839	1.417635326
3840	1.417635325
3841	1.417635322
3842	1.417635321
3843	1.417635312
3844	1.417635312
3845	1.417635286
3846	1.417635285
3847	1.417635284
3848	1.417635284
3849	1.417635282
3850	1.417635274
3851	1.417635274
3852	1.417635229
3853	1.417635224
3854	1.417635195
3855	1.417635194
3856	1.417635194
3857	1.41763519
3858	1.417635132
3859	1.417635111
3860	1.417635096
3861	1.417635093
3862	1.417635044
3863	1.417635043
3864	1.417635041
3865	1.417635027
3866	1.417635026
3867	1.417635021
3868	1.417635021
3869	1.417635013
3870	1.417635013
3871	1.417635012
3872	1.41763501
3873	1.417634997
3874	1.417634987
3875	1.417634987
3876	1.417634965
3877	1.417634964
3878	1.417634956
3879	1.417634954
3880	1.417634953
3881	1.417634953
3882	1.417634949
3883	1.417634946
3884	1.417634945
3885	1.417634933
3886	1.417634931
3887	1.417634925
3888	1.417634924
3889	1.417634924
3890	1.417634923
3891	1.417634895
3892	1.417634894
3893	1.417634891
3894	1.417634876
3895	1.417634876
3896	1.41763487
3897	1.41763487
3898	1.417634854
3899	1.417634853
3900	1.417634851
3901	1.417634832
3902	1.417634829
3903	1.417634817
3904	1.417634815
3905	1.417634814
3906	1.417634791
3907	1.417634791
3908	1.41763479
3909	1.417634788
3910	1.417634783
3911	1.417634781
3912	1.417634779
3913	1.417634779
3914	1.417634779
3915	1.417634778
3916	1.417634764
3917	1.417634764
3918	1.417634761
3919	1.41763476
3920	1.41763476
3921	1.417634759
3922	1.417634759
3923	1.417634745
3924	1.417634732
3925	1.417634731
3926	1.417634731
3927	1.417634662
3928	1.41763464
3929	1.41763464
3930	1.417634639
3931	1.417634632
3932	1.417634631
3933	1.417634631
3934	1.417634629
3935	1.417634628
3936	1.417634628
3937	1.417634628
3938	1.417634628
3939	1.417634622
3940	1.41763462
3941	1.41763462
3942	1.417634619
3943	1.417634617
3944	1.417634614
3945	1.417634607
3946	1.417634605
3947	1.417634599
3948	1.417634596
3949	1.417634583
3950	1.417634583
3951	1.417634577
3952	1.417634555
3953	1.417634543
3954	1.417634543
3955	1.417634542
3956	1.417634542
3957	1.417634537
3958	1.417634536
3959	1.417634533
3960	1.417634533
3961	1.417634532
3962	1.41763451
3963	1.417634509
3964	1.417634505
3965	1.417634505
3966	1.417634466
3967	1.417634464
3968	1.417634464
3969	1.417634462
3970	1.417634458
3971	1.41763445
3972	1.41763445
3973	1.417634436
3974	1.417634436
3975	1.417634436
3976	1.417634436
3977	1.417634436
3978	1.417634434
3979	1.417634431
3980	1.417634419
3981	1.417634418
3982	1.417634418
3983	1.417634418
3984	1.417634418
3985	1.417634418
3986	1.417634417
3987	1.417634412
3988	1.417634412
3989	1.41763441
3990	1.417634409
3991	1.417634391
3992	1.417634391
3993	1.417634385
3994	1.417634383
3995	1.41763438
3996	1.417634366
3997	1.417634364
3998	1.417634362
3999	1.417634362
4000	1.417634355
4001	1.417634353
4002	1.417634353
4003	1.417634353
4004	1.417634352
4005	1.417634352
4006	1.417634352
4007	1.417634352
4008	1.417634347
4009	1.417634343
4010	1.417634342
4011	1.417634339
4012	1.417634332
4013	1.417634331
4014	1.417634331
4015	1.417634327
4016	1.417634323
4017	1.417634304
4018	1.417634289
4019	1.417634289
4020	1.417634277
4021	1.417634276
4022	1.417634274
4023	1.417634274
4024	1.417634272
4025	1.417634252
4026	1.417634252
4027	1.417634249
4028	1.417634248
4029	1.417634247
4030	1.417634247
4031	1.417634246
4032	1.417634239
4033	1.417634235
4034	1.417634231
4035	1.417634229
4036	1.417634229
4037	1.417634212
4038	1.41763421
4039	1.417634208
4040	1.417634174
4041	1.417634172
4042	1.41763417
4043	1.417634166
4044	1.417634166
4045	1.417634152
4046	1.417634143
4047	1.417634136
4048	1.417634102
4049	1.417634102
4050	1.417634101
4051	1.417634101
4052	1.417634085
4053	1.417634082
4054	1.417634068
4055	1.417634068
4056	1.417634068
4057	1.417634068
4058	1.417634067
4059	1.417634067
4060	1.417634067
4061	1.417634052
4062	1.417634051
4063	1.417634036
4064	1.417634027
4065	1.417634021
4066	1.417634016
4067	1.417634003
4068	1.417634003
4069	1.417633983
4070	1.417633972
4071	1.41763397
4072	1.41763397
4073	1.417633967
4074	1.417633964
4075	1.417633964
4076	1.417633963
4077	1.417633963
4078	1.41763396
4079	1.417633958
4080	1.417633958
4081	1.417633944
4082	1.417633942
4083	1.417633939
4084	1.417633932
4085	1.417633932
4086	1.417633932
4087	1.417633929
4088	1.417633929
4089	1.417633929
4090	1.41763392
4091	1.417633916
4092	1.417633912
4093	1.41763391
4094	1.417633904
4095	1.417633898
4096	1.417633898
4097	1.417633897
4098	1.417633897
4099	1.417633897
4100	1.417633888
4101	1.417633886
4102	1.417633885
4103	1.417633883
4104	1.417633882
4105	1.417633882
4106	1.417633882
4107	1.417633881
4108	1.417633881
4109	1.41763388
4110	1.41763387
4111	1.417633869
4112	1.417633849
4113	1.417633842
4114	1.417633842
4115	1.417633839
4116	1.417633839
4117	1.417633834
4118	1.417633833
4119	1.417633833
4120	1.417633796
4121	1.417633795
4122	1.417633795
4123	1.417633791
4124	1.41763379
4125	1.417633785
4126	1.417633785
4127	1.417633785
4128	1.417633764
4129	1.417633764
4130	1.417633764
4131	1.417633761
4132	1.41763376
4133	1.417633759
4134	1.417633756
4135	1.417633756
4136	1.417633752
4137	1.417633752
4138	1.41763375
4139	1.417633747
4140	1.417633743
4141	1.417633743
4142	1.417633736
4143	1.417633731
4144	1.417633731
4145	1.417633731
4146	1.417633727
4147	1.417633727
4148	1.417633727
4149	1.417633724
4150	1.417633722
4151	1.417633717
4152	1.417633717
4153	1.417633717
4154	1.417633713
4155	1.417633713
4156	1.417633713
4157	1.417633706
4158	1.417633705
4159	1.417633705
4160	1.417633705
4161	1.417633697
4162	1.417633696
4163	1.417633695
4164	1.417633695
4165	1.417633694
4166	1.417633692
4167	1.417633687
4168	1.417633624
4169	1.417633621
4170	1.417633618
4171	1.417633597
4172	1.417633597
4173	1.417633587
4174	1.417633586
4175	1.417633583
4176	1.417633583
4177	1.41763358
4178	1.417633577
4179	1.417633577
4180	1.417633571
4181	1.41763357
4182	1.417633562
4183	1.417633559
4184	1.417633556
4185	1.41763355
4186	1.41763355
4187	1.41763355
4188	1.41763355
4189	1.41763355
4190	1.417633537
4191	1.417633536
4192	1.417633536
4193	1.417633534
4194	1.41763353
4195	1.417633519
4196	1.417633519
4197	1.417633519
4198	1.417633518
4199	1.417633518
4200	1.417633518
4201	1.417633517
4202	1.417633517
4203	1.417633515
4204	1.41763351
4205	1.417633509
4206	1.417633507
4207	1.417633507
4208	1.417633507
4209	1.417633502
4210	1.417633502
4211	1.417633501
4212	1.417633501
4213	1.417633497
4214	1.417633492
4215	1.417633482
4216	1.417633479
4217	1.417633462
4218	1.41763345
4219	1.41763345
4220	1.41763345
4221	1.417633441
4222	1.41763344
4223	1.41763344
4224	1.41763344
4225	1.417633434
4226	1.417633433
4227	1.417633431
4228	1.417633431
4229	1.417633415
4230	1.417633407
4231	1.417633407
4232	1.417633403
4233	1.417633403
4234	1.417633399
4235	1.417633398
4236	1.417633395
4237	1.417633395
4238	1.417633345
4239	1.417633345
4240	1.417633336
4241	1.417633335
4242	1.417633334
4243	1.417633329
4244	1.417633326
4245	1.417633326
4246	1.417633313
4247	1.417633306
4248	1.417633306
4249	1.417633301
4250	1.417633299
4251	1.417633296
4252	1.417633296
4253	1.417633296
4254	1.417633295
4255	1.417633294
4256	1.417633292
4257	1.417633264
4258	1.417633264
4259	1.417633259
4260	1.417633255
4261	1.417633248
4262	1.417633235
4263	1.417633235
4264	1.417633235
4265	1.417633234
4266	1.417633233
4267	1.417633233
4268	1.41763323
4269	1.417633227
4270	1.417633221
4271	1.417633221
4272	1.417633217
4273	1.417633217
4274	1.417633211
4275	1.417633208
4276	1.417633202
4277	1.417633195
4278	1.417633193
4279	1.417633189
4280	1.417633189
4281	1.417633185
4282	1.417633178
4283	1.417633178
4284	1.41763317
4285	1.41763317
4286	1.417633169
4287	1.417633169
4288	1.417633153
4289	1.417633151
4290	1.417633149
4291	1.417633149
4292	1.417633149
4293	1.417633148
4294	1.417633148
4295	1.417633147
4296	1.417633144
4297	1.41763314
4298	1.41763314
4299	1.41763314
4300	1.417633133
4301	1.417633133
4302	1.417633133
4303	1.417633133
4304	1.417633133
4305	1.417633117
4306	1.417633117
4307	1.417633117
4308	1.417633117
4309	1.417633105
4310	1.417633103
4311	1.417633091
4312	1.41763309
4313	1.41763309
4314	1.417633089
4315	1.417633086
4316	1.41763308
4317	1.417633075
4318	1.417633075
4319	1.417633059
4320	1.417633059
4321	1.417633058
4322	1.417633055
4323	1.41763305
4324	1.417633019
4325	1.417633019
4326	1.417633019
4327	1.417633015
4328	1.417633015
4329	1.417633015
4330	1.417633013
4331	1.417633013
4332	1.417633007
4333	1.417633004
4334	1.417632998
4335	1.417632998
4336	1.417632995
4337	1.417632994
4338	1.417632993
4339	1.417632993
4340	1.417632981
4341	1.417632979
4342	1.417632979
4343	1.417632976
4344	1.417632973
4345	1.417632972
4346	1.417632972
4347	1.417632963
4348	1.417632963
4349	1.417632963
4350	1.41763296
4351	1.417632946
4352	1.417632946
4353	1.417632946
4354	1.417632945
4355	1.417632944
4356	1.417632929
4357	1.417632929
4358	1.417632929
4359	1.417632911
4360	1.417632896
4361	1.417632894
4362	1.417632894
4363	1.417632887
4364	1.417632885
4365	1.417632869
4366	1.417632865
4367	1.417632863
4368	1.417632862
4369	1.417632862
4370	1.417632839
4371	1.417632838
4372	1.417632838
4373	1.417632837
4374	1.417632833
4375	1.41763282
4376	1.417632817
4377	1.417632817
4378	1.417632816
4379	1.417632813
4380	1.41763281
4381	1.417632809
4382	1.417632809
4383	1.417632805
4384	1.417632805
4385	1.417632803
4386	1.417632798
4387	1.417632794
4388	1.41763279
4389	1.417632783
4390	1.417632775
4391	1.417632734
4392	1.417632734
4393	1.417632732
4394	1.417632732
4395	1.417632727
4396	1.417632727
4397	1.417632727
4398	1.417632727
4399	1.417632726
4400	1.41763272
4401	1.417632718
4402	1.417632718
4403	1.4176327
4404	1.417632696
4405	1.417632696
4406	1.417632695
4407	1.417632695
4408	1.417632695
4409	1.417632695
4410	1.417632682
4411	1.417632682
4412	1.417632681
4413	1.417632681
4414	1.417632669
4415	1.417632669
4416	1.417632668
4417	1.417632667
4418	1.417632667
4419	1.417632666
4420	1.417632666
4421	1.417632663
4422	1.417632648
4423	1.417632648
4424	1.417632648
4425	1.417632648
4426	1.417632644
4427	1.417632641
4428	1.417632641
4429	1.417632639
4430	1.417632639
4431	1.417632639
4432	1.417632639
4433	1.417632637
4434	1.417632635
4435	1.417632635
4436	1.417632632
4437	1.417632625
4438	1.417632622
4439	1.417632619
4440	1.417632615
4441	1.417632596
4442	1.417632596
4443	1.417632595
4444	1.417632573
4445	1.417632572
4446	1.417632571
4447	1.41763257
4448	1.41763257
4449	1.417632566
4450	1.417632565
4451	1.417632565
4452	1.417632565
4453	1.417632563
4454	1.417632562
4455	1.417632562
4456	1.417632562
4457	1.41763256
4458	1.417632543
4459	1.417632538
4460	1.417632538
4461	1.417632521
4462	1.417632521
4463	1.417632485
4464	1.417632484
4465	1.417632483
4466	1.417632482
4467	1.417632469
4468	1.417632458
4469	1.417632457
4470	1.417632457
4471	1.417632457
4472	1.417632441
4473	1.417632431
4474	1.41763242
4475	1.41763242
4476	1.417632416
4477	1.417632415
4478	1.417632411
4479	1.417632411
4480	1.41763241
4481	1.417632409
4482	1.417632406
4483	1.417632402
4484	1.417632402
4485	1.4176324
4486	1.4176324
4487	1.4176324
4488	1.417632397
4489	1.417632397
4490	1.417632393
4491	1.417632389
4492	1.417632389
4493	1.417632388
4494	1.417632385
4495	1.417632384
4496	1.417632384
4497	1.417632382
4498	1.417632379
4499	1.417632378
4500	1.417632378
4501	1.417632378
4502	1.417632378
4503	1.417632378
4504	1.417632378
4505	1.417632378
4506	1.417632376
4507	1.417632376
4508	1.417632371
4509	1.417632366
4510	1.417632314
4511	1.417632303
4512	1.417632303
4513	1.417632299
4514	1.417632296
4515	1.417632296
4516	1.417632285
4517	1.417632269
4518	1.417632269
4519	1.417632269
4520	1.417632262
4521	1.417632261
4522	1.417632261
4523	1.417632244
4524	1.417632241
4525	1.41763222
4526	1.417632218
4527	1.417632213
4528	1.417632208
4529	1.417632207
4530	1.417632204
4531	1.4176322
4532	1.417632199
4533	1.417632196
4534	1.417632193
4535	1.417632187
4536	1.417632187
4537	1.417632187
4538	1.417632187
4539	1.417632186
4540	1.417632186
4541	1.417632186
4542	1.417632176
4543	1.417632164
4544	1.417632153
4545	1.417632152
4546	1.417632152
4547	1.417632152
4548	1.417632146
4549	1.417632141
4550	1.417632139
4551	1.417632139
4552	1.417632137
4553	1.417632132
4554	1.417632132
4555	1.417632132
4556	1.417632132
4557	1.417632127
4558	1.417632127
4559	1.417632121
4560	1.417632121
4561	1.417632119
4562	1.417632113
4563	1.41763211
4564	1.41763211
4565	1.417632096
4566	1.417632096
4567	1.417632095
4568	1.417632095
4569	1.417632095
4570	1.417632093
4571	1.417632089
4572	1.417632089
4573	1.417632089
4574	1.417632087
4575	1.417632085
4576	1.417632085
4577	1.417632085
4578	1.417632085
4579	1.417632085
4580	1.417632083
4581	1.417632083
4582	1.417632083
4583	1.417632082
4584	1.41763208
4585	1.417632069
4586	1.417632067
4587	1.417632067
4588	1.417632066
4589	1.417632065
4590	1.417632065
4591	1.417632063
4592	1.417632063
4593	1.417632063
4594	1.417632062
4595	1.417632041
4596	1.417632041
4597	1.417632041
4598	1.41763204
4599	1.41763204
4600	1.41763204
4601	1.417632039
4602	1.417632039
4603	1.417632033
4604	1.417632031
4605	1.417632028
4606	1.417631989
4607	1.417631989
4608	1.417631989
4609	1.417631987
4610	1.417631985
4611	1.417631985
4612	1.417631984
4613	1.417631984
4614	1.417631984
4615	1.41763198
4616	1.41763198
4617	1.417631959
4618	1.417631959
4619	1.417631959
4620	1.417631959
4621	1.417631959
4622	1.417631943
4623	1.417631939
4624	1.417631939
4625	1.417631939
4626	1.417631934
4627	1.417631934
4628	1.417631934
4629	1.417631931
4630	1.41763193
4631	1.41763193
4632	1.417631929
4633	1.417631906
4634	1.4176319
4635	1.4176319
4636	1.417631898
4637	1.417631898
4638	1.417631886
4639	1.417631885
4640	1.417631885
4641	1.417631885
4642	1.417631882
4643	1.417631866
4644	1.41763185
4645	1.41763185
4646	1.417631846
4647	1.417631831
4648	1.41763183
4649	1.41763183
4650	1.41763183
4651	1.417631829
4652	1.417631829
4653	1.417631829
4654	1.417631819
4655	1.417631819
4656	1.417631819
4657	1.417631798
4658	1.417631798
4659	1.417631789
4660	1.417631784
4661	1.417631784
4662	1.417631784
4663	1.417631779
4664	1.417631778
4665	1.417631775
4666	1.417631775
4667	1.417631775
4668	1.417631773
4669	1.417631773
4670	1.417631773
4671	1.417631771
4672	1.417631771
4673	1.417631768
4674	1.417631765
4675	1.417631765
4676	1.417631764
4677	1.417631763
4678	1.417631757
4679	1.417631733
4680	1.417631732
4681	1.417631732
4682	1.417631731
4683	1.417631728
4684	1.417631722
4685	1.41763171
4686	1.41763171
4687	1.417631707
4688	1.417631707
4689	1.417631697
4690	1.417631697
4691	1.417631697
4692	1.417631697
4693	1.417631696
4694	1.417631683
4695	1.417631683
4696	1.417631681
4697	1.41763168
4698	1.417631661
4699	1.417631661
4700	1.41763166
4701	1.417631649
4702	1.417631649
4703	1.417631649
4704	1.417631646
4705	1.417631646
4706	1.417631646
4707	1.417631646
4708	1.417631644
4709	1.417631644
4710	1.417631625
4711	1.417631624
4712	1.41763161
4713	1.417631596
4714	1.417631596
4715	1.417631584
4716	1.417631584
4717	1.417631583
4718	1.417631583
4719	1.417631583
4720	1.417631572
4721	1.417631572
4722	1.417631569
4723	1.417631567
4724	1.417631567
4725	1.417631566
4726	1.417631564
4727	1.417631562
4728	1.417631561
4729	1.417631561
4730	1.417631561
4731	1.417631561
4732	1.417631561
4733	1.417631561
4734	1.417631558
4735	1.417631558
4736	1.417631558
4737	1.417631557
4738	1.417631555
4739	1.417631555
4740	1.417631553
4741	1.417631551
4742	1.417631541
4743	1.41763154
4744	1.417631519
4745	1.417631518
4746	1.417631517
4747	1.417631493
4748	1.417631475
4749	1.417631474
4750	1.417631474
4751	1.417631472
4752	1.41763147
4753	1.417631467
4754	1.417631455
4755	1.417631455
4756	1.417631443
4757	1.417631442
4758	1.417631442
4759	1.417631439
4760	1.41763142
4761	1.417631416
4762	1.417631405
4763	1.417631405
4764	1.417631385
4765	1.417631385
4766	1.417631383
4767	1.417631381
4768	1.41763138
4769	1.417631378
4770	1.417631369
4771	1.417631369
4772	1.417631368
