iter	Passed	Remaining
5489	1002	823
5490	1002	823
5491	1002	822
5492	1002	822
5493	1002	822
5494	1003	822
5495	1003	822
5496	1003	822
5497	1003	821
5498	1003	821
5499	1004	821
5500	1004	821
5501	1004	821
5502	1004	820
5503	1004	820
5504	1004	820
5505	1005	820
5506	1005	820
5507	1005	820
5508	1005	819
5509	1005	819
5510	1005	819
5511	1006	819
5512	1006	819
5513	1006	818
5514	1006	818
5515	1006	818
5516	1007	818
5517	1007	818
5518	1007	817
5519	1007	817
5520	1007	817
5521	1007	817
5522	1008	817
5523	1008	816
5524	1008	816
5525	1008	816
5526	1008	816
5527	1008	816
5528	1009	816
5529	1009	815
5530	1009	815
5531	1009	815
5532	1009	815
5533	1010	815
5534	1010	814
5535	1010	814
5536	1010	814
5537	1010	814
5538	1010	814
5539	1011	814
5540	1011	813
5541	1011	813
5542	1011	813
5543	1011	813
5544	1012	813
5545	1012	812
5546	1012	812
5547	1012	812
5548	1012	812
5549	1012	812
5550	1013	811
5551	1013	811
5552	1013	811
5553	1013	811
5554	1013	811
5555	1014	811
5556	1014	810
5557	1014	810
5558	1014	810
5559	1014	810
5560	1014	810
5561	1015	809
5562	1015	809
5563	1015	809
5564	1015	809
5565	1015	809
5566	1015	808
5567	1016	808
5568	1016	808
5569	1016	808
5570	1016	808
5571	1016	808
5572	1017	807
5573	1017	807
5574	1017	807
5575	1017	807
5576	1017	807
5577	1017	806
5578	1018	806
5579	1018	806
5580	1018	806
5581	1018	806
5582	1018	805
5583	1018	805
5584	1019	805
5585	1019	805
5586	1019	805
5587	1019	805
5588	1019	804
5589	1020	804
5590	1020	804
5591	1020	804
5592	1020	804
5593	1020	804
5594	1021	803
5595	1021	803
5596	1021	803
5597	1021	803
5598	1021	803
5599	1021	802
5600	1022	802
5601	1022	802
5602	1022	802
5603	1022	802
5604	1022	802
5605	1023	801
5606	1023	801
5607	1023	801
5608	1023	801
5609	1023	801
5610	1023	800
5611	1024	800
5612	1024	800
5613	1024	800
5614	1024	800
5615	1024	800
5616	1024	799
5617	1025	799
5618	1025	799
5619	1025	799
5620	1025	799
5621	1025	798
5622	1026	798
5623	1026	798
5624	1026	798
5625	1026	798
5626	1026	797
5627	1026	797
5628	1027	797
5629	1027	797
5630	1027	797
5631	1027	796
5632	1027	796
5633	1027	796
5634	1028	796
5635	1028	796
5636	1028	796
5637	1028	795
5638	1028	795
5639	1029	795
5640	1029	795
5641	1029	795
5642	1029	795
5643	1029	794
5644	1030	794
5645	1030	794
5646	1030	794
5647	1030	794
5648	1030	794
5649	1031	793
5650	1031	793
5651	1031	793
5652	1031	793
5653	1031	793
5654	1031	792
5655	1032	792
5656	1032	792
5657	1032	792
5658	1032	792
5659	1032	791
5660	1032	791
5661	1033	791
5662	1033	791
5663	1033	791
5664	1033	790
5665	1033	790
5666	1034	790
5667	1034	790
5668	1034	790
5669	1034	790
5670	1034	789
5671	1034	789
5672	1035	789
5673	1035	789
5674	1035	789
5675	1035	789
5676	1035	788
5677	1036	788
5678	1036	788
5679	1036	788
5680	1036	788
5681	1036	787
5682	1037	787
5683	1037	787
5684	1037	787
5685	1037	787
5686	1037	786
5687	1037	786
5688	1038	786
5689	1038	786
5690	1038	786
5691	1038	786
5692	1038	785
5693	1038	785
5694	1039	785
5695	1039	785
5696	1039	785
5697	1039	784
5698	1039	784
5699	1039	784
5700	1040	784
5701	1040	784
5702	1040	783
5703	1040	783
5704	1040	783
5705	1040	783
5706	1041	783
5707	1041	783
5708	1041	782
5709	1041	782
5710	1041	782
5711	1042	782
5712	1042	782
5713	1042	781
5714	1042	781
5715	1042	781
5716	1042	781
5717	1043	781
5718	1043	780
5719	1043	780
5720	1043	780
5721	1043	780
5722	1043	780
5723	1044	780
5724	1044	779
5725	1044	779
5726	1044	779
5727	1044	779
5728	1045	779
5729	1045	778
5730	1045	778
5731	1045	778
5732	1045	778
5733	1045	778
5734	1046	778
5735	1046	777
5736	1046	777
5737	1046	777
5738	1046	777
5739	1047	777
5740	1047	776
5741	1047	776
5742	1047	776
5743	1047	776
5744	1048	776
5745	1048	776
5746	1048	775
5747	1048	775
5748	1048	775
5749	1048	775
5750	1049	775
5751	1049	774
5752	1049	774
5753	1049	774
5754	1049	774
5755	1049	774
5756	1050	773
5757	1050	773
5758	1050	773
5759	1050	773
5760	1050	773
5761	1050	772
5762	1051	772
5763	1051	772
5764	1051	772
5765	1051	772
5766	1051	772
5767	1051	771
5768	1052	771
5769	1052	771
5770	1052	771
5771	1052	771
5772	1052	770
5773	1053	770
5774	1053	770
5775	1053	770
5776	1053	770
5777	1053	770
5778	1054	769
5779	1054	769
5780	1054	769
5781	1054	769
5782	1054	769
5783	1055	769
5784	1055	768
5785	1055	768
5786	1055	768
5787	1055	768
5788	1055	768
5789	1056	767
5790	1056	767
5791	1056	767
5792	1056	767
5793	1056	767
5794	1057	767
5795	1057	766
5796	1057	766
5797	1057	766
5798	1057	766
5799	1057	766
5800	1058	765
5801	1058	765
5802	1058	765
5803	1058	765
5804	1058	765
5805	1059	764
5806	1059	764
5807	1059	764
5808	1059	764
5809	1059	764
5810	1060	764
5811	1060	763
5812	1060	763
5813	1060	763
5814	1060	763
5815	1061	763
5816	1061	763
5817	1061	763
5818	1061	762
5819	1061	762
5820	1062	762
5821	1062	762
5822	1062	762
5823	1062	761
5824	1062	761
5825	1062	761
5826	1063	761
5827	1063	761
5828	1063	760
5829	1063	760
5830	1063	760
5831	1063	760
5832	1064	760
5833	1064	759
5834	1064	759
5835	1064	759
5836	1064	759
5837	1064	759
5838	1065	759
5839	1065	758
5840	1065	758
5841	1065	758
5842	1065	758
5843	1065	758
5844	1066	757
5845	1066	757
5846	1066	757
5847	1066	757
5848	1066	757
5849	1067	757
5850	1067	756
5851	1067	756
5852	1067	756
5853	1067	756
5854	1068	756
5855	1068	756
5856	1068	755
5857	1068	755
5858	1068	755
5859	1068	755
5860	1069	755
5861	1069	754
5862	1069	754
5863	1069	754
5864	1069	754
5865	1069	754
5866	1070	753
5867	1070	753
5868	1070	753
5869	1070	753
5870	1070	753
5871	1070	752
5872	1071	752
5873	1071	752
5874	1071	752
5875	1071	752
5876	1071	751
5877	1072	751
5878	1072	751
5879	1072	751
5880	1072	751
5881	1072	751
5882	1073	750
5883	1073	750
5884	1073	750
5885	1073	750
5886	1073	750
5887	1073	750
5888	1074	749
5889	1074	749
5890	1074	749
5891	1074	749
5892	1074	749
5893	1075	748
5894	1075	748
5895	1075	748
5896	1075	748
5897	1075	748
5898	1075	748
5899	1076	747
5900	1076	747
5901	1076	747
5902	1076	747
5903	1076	747
5904	1076	746
5905	1077	746
5906	1077	746
5907	1077	746
5908	1077	746
5909	1077	745
5910	1078	745
5911	1078	745
5912	1078	745
5913	1078	745
5914	1078	744
5915	1078	744
5916	1079	744
5917	1079	744
5918	1079	744
5919	1079	744
5920	1079	743
5921	1080	743
5922	1080	743
5923	1080	743
5924	1080	743
5925	1080	743
5926	1081	742
5927	1081	742
5928	1081	742
5929	1081	742
5930	1081	742
5931	1081	741
5932	1082	741
5933	1082	741
5934	1082	741
5935	1082	741
5936	1082	740
5937	1082	740
5938	1083	740
5939	1083	740
5940	1083	740
5941	1083	739
5942	1083	739
5943	1083	739
5944	1084	739
5945	1084	739
5946	1084	739
5947	1084	738
5948	1084	738
5949	1084	738
5950	1085	738
5951	1085	738
5952	1085	737
5953	1085	737
5954	1085	737
5955	1086	737
5956	1086	737
5957	1086	737
5958	1086	736
5959	1086	736
5960	1086	736
5961	1087	736
5962	1087	736
5963	1087	735
5964	1087	735
5965	1087	735
5966	1087	735
5967	1088	735
5968	1088	734
5969	1088	734
5970	1088	734
5971	1088	734
5972	1088	734
5973	1089	733
5974	1089	733
5975	1089	733
5976	1089	733
5977	1089	733
5978	1090	733
5979	1090	732
5980	1090	732
5981	1090	732
5982	1091	732
5983	1091	732
5984	1091	732
5985	1091	732
5986	1091	731
5987	1092	731
5988	1092	731
5989	1092	731
5990	1092	731
5991	1092	731
5992	1093	730
5993	1093	730
5994	1093	730
5995	1093	730
5996	1093	730
5997	1094	729
5998	1094	729
5999	1094	729
6000	1094	729
6001	1094	729
6002	1095	729
6003	1095	728
6004	1095	728
6005	1095	728
6006	1095	728
6007	1095	728
6008	1096	727
6009	1096	727
6010	1096	727
6011	1096	727
6012	1096	727
6013	1096	726
6014	1097	726
6015	1097	726
6016	1097	726
6017	1097	726
6018	1097	726
6019	1097	725
6020	1098	725
6021	1098	725
6022	1098	725
6023	1098	725
6024	1098	724
6025	1098	724
6026	1099	724
6027	1099	724
6028	1099	724
6029	1099	723
6030	1099	723
6031	1099	723
6032	1100	723
6033	1100	723
6034	1100	723
6035	1100	722
6036	1100	722
6037	1101	722
6038	1101	722
6039	1101	722
6040	1101	721
6041	1101	721
6042	1101	721
6043	1102	721
6044	1102	721
6045	1102	721
6046	1102	720
6047	1102	720
6048	1103	720
6049	1103	720
6050	1103	720
6051	1103	720
6052	1103	719
6053	1104	719
6054	1104	719
6055	1104	719
6056	1104	719
6057	1104	718
6058	1105	718
6059	1105	718
6060	1105	718
6061	1106	718
6062	1108	719
6063	1108	719
6064	1108	719
6065	1108	719
6066	1109	718
6067	1109	718
6068	1109	718
6069	1109	718
6070	1110	718
6071	1110	718
6072	1110	718
6073	1110	717
6074	1110	717
6075	1110	717
6076	1111	717
6077	1111	717
6078	1111	716
6079	1111	716
6080	1111	716
6081	1111	716
6082	1112	716
6083	1112	715
6084	1112	715
6085	1112	715
6086	1112	715
6087	1112	715
6088	1113	714
6089	1113	714
6090	1113	714
6091	1113	714
6092	1113	714
6093	1113	713
6094	1113	713
6095	1114	713
6096	1114	713
6097	1114	713
6098	1114	712
6099	1114	712
6100	1114	712
6101	1114	712
6102	1115	712
6103	1115	711
6104	1115	711
6105	1115	711
6106	1115	711
6107	1116	711
6108	1116	710
6109	1116	710
6110	1116	710
6111	1116	710
6112	1116	710
6113	1116	709
6114	1117	709
6115	1117	709
6116	1117	709
6117	1117	709
6118	1117	708
6119	1117	708
6120	1118	708
6121	1118	708
6122	1118	708
6123	1118	707
6124	1118	707
6125	1118	707
6126	1119	707
6127	1119	707
6128	1119	706
6129	1119	706
6130	1119	706
6131	1119	706
6132	1120	706
6133	1120	705
6134	1120	705
6135	1120	705
6136	1120	705
6137	1120	705
6138	1120	704
6139	1121	704
6140	1121	704
6141	1121	704
6142	1121	704
6143	1121	704
6144	1121	703
6145	1122	703
6146	1122	703
6147	1122	703
6148	1122	703
6149	1122	702
6150	1122	702
6151	1123	702
6152	1123	702
6153	1123	702
6154	1123	701
6155	1123	701
6156	1123	701
6157	1124	701
6158	1124	701
6159	1124	700
6160	1124	700
6161	1124	700
6162	1124	700
6163	1125	700
6164	1125	699
6165	1125	699
6166	1125	699
6167	1125	699
6168	1125	699
6169	1125	698
6170	1126	698
6171	1126	698
6172	1126	698
6173	1126	698
6174	1126	697
6175	1126	697
6176	1127	697
6177	1127	697
6178	1127	697
6179	1127	696
6180	1127	696
6181	1127	696
6182	1128	696
6183	1128	696
6184	1128	695
6185	1128	695
6186	1128	695
6187	1128	695
6188	1129	695
6189	1129	695
6190	1129	694
6191	1129	694
6192	1129	694
6193	1129	694
6194	1130	694
6195	1130	693
6196	1130	693
6197	1130	693
6198	1130	693
6199	1130	693
6200	1131	692
6201	1131	692
6202	1131	692
6203	1131	692
6204	1131	692
6205	1131	691
6206	1132	691
6207	1132	691
6208	1132	691
6209	1132	691
6210	1132	690
6211	1132	690
6212	1132	690
6213	1133	690
6214	1133	690
6215	1133	689
6216	1133	689
6217	1133	689
6218	1133	689
6219	1134	689
6220	1134	689
6221	1134	688
6222	1134	688
6223	1134	688
6224	1134	688
6225	1135	688
6226	1135	687
6227	1135	687
6228	1135	687
6229	1135	687
6230	1135	687
6231	1136	686
6232	1136	686
6233	1136	686
6234	1136	686
6235	1136	686
6236	1136	685
6237	1137	685
6238	1137	685
6239	1137	685
6240	1137	685
6241	1137	684
6242	1137	684
6243	1137	684
6244	1138	684
6245	1138	684
6246	1138	683
6247	1138	683
6248	1138	683
6249	1138	683
6250	1139	683
6251	1139	682
6252	1139	682
6253	1139	682
6254	1139	682
6255	1139	682
6256	1139	681
6257	1140	681
6258	1140	681
6259	1140	681
6260	1140	681
6261	1140	680
6262	1140	680
6263	1141	680
6264	1141	680
6265	1141	680
6266	1141	680
6267	1141	679
6268	1141	679
6269	1142	679
6270	1142	679
6271	1142	679
6272	1142	678
6273	1142	678
6274	1142	678
6275	1143	678
6276	1143	678
6277	1143	677
6278	1143	677
6279	1143	677
6280	1143	677
6281	1144	677
6282	1144	676
6283	1144	676
6284	1144	676
6285	1144	676
6286	1144	676
6287	1145	676
6288	1145	675
6289	1145	675
6290	1145	675
6291	1145	675
6292	1145	675
6293	1146	674
6294	1146	674
6295	1146	674
6296	1146	674
6297	1146	674
6298	1146	673
6299	1147	673
6300	1147	673
6301	1147	673
6302	1147	673
6303	1147	672
6304	1147	672
6305	1147	672
6306	1148	672
6307	1148	672
6308	1148	671
6309	1148	671
6310	1148	671
6311	1148	671
6312	1149	671
6313	1149	670
6314	1149	670
6315	1149	670
6316	1149	670
6317	1149	670
6318	1149	669
6319	1150	669
6320	1150	669
6321	1150	669
6322	1150	669
6323	1150	668
6324	1150	668
6325	1150	668
6326	1151	668
6327	1151	668
6328	1151	667
6329	1151	667
6330	1151	667
6331	1151	667
6332	1152	667
6333	1152	666
6334	1152	666
6335	1152	666
6336	1152	666
6337	1152	666
6338	1153	665
6339	1153	665
6340	1153	665
6341	1153	665
6342	1153	665
6343	1153	664
6344	1154	664
6345	1154	664
6346	1154	664
6347	1154	664
6348	1154	663
6349	1154	663
6350	1154	663
6351	1155	663
6352	1155	663
6353	1155	663
6354	1155	662
6355	1155	662
6356	1155	662
6357	1156	662
6358	1156	662
6359	1156	661
6360	1156	661
6361	1156	661
6362	1156	661
6363	1157	661
6364	1157	660
6365	1157	660
6366	1157	660
6367	1157	660
6368	1157	660
6369	1158	659
6370	1158	659
6371	1158	659
6372	1158	659
6373	1158	659
6374	1158	658
6375	1158	658
6376	1159	658
6377	1159	658
6378	1159	658
6379	1159	658
6380	1159	657
6381	1160	657
6382	1160	657
6383	1160	657
6384	1160	657
6385	1160	656
6386	1160	656
6387	1161	656
6388	1161	656
6389	1161	656
6390	1161	655
6391	1161	655
6392	1161	655
6393	1162	655
6394	1162	655
6395	1162	654
6396	1162	654
6397	1162	654
6398	1162	654
6399	1163	654
6400	1163	654
6401	1163	653
6402	1163	653
6403	1163	653
6404	1163	653
6405	1164	653
6406	1164	652
6407	1164	652
6408	1164	652
6409	1164	652
6410	1164	652
6411	1164	651
6412	1165	651
6413	1165	651
6414	1165	651
6415	1165	651
6416	1165	650
6417	1165	650
6418	1166	650
6419	1166	650
6420	1166	650
6421	1166	649
6422	1166	649
6423	1166	649
6424	1167	649
6425	1167	649
6426	1167	649
6427	1167	648
6428	1167	648
6429	1167	648
6430	1168	648
6431	1168	648
6432	1168	647
6433	1168	647
6434	1168	647
6435	1168	647
6436	1169	647
6437	1169	646
6438	1169	646
6439	1169	646
6440	1169	646
6441	1169	646
6442	1169	645
6443	1170	645
6444	1170	645
6445	1170	645
6446	1170	645
6447	1170	644
6448	1170	644
6449	1171	644
6450	1171	644
6451	1171	644
6452	1171	643
6453	1171	643
6454	1171	643
6455	1172	643
6456	1172	643
6457	1172	643
6458	1172	642
6459	1172	642
6460	1172	642
6461	1173	642
6462	1173	642
6463	1173	641
6464	1173	641
6465	1173	641
6466	1173	641
6467	1174	641
6468	1174	640
6469	1174	640
6470	1174	640
6471	1174	640
6472	1174	640
6473	1174	639
6474	1175	639
6475	1175	639
6476	1175	639
6477	1175	639
6478	1175	638
6479	1175	638
6480	1176	638
6481	1176	638
6482	1176	638
6483	1176	638
6484	1176	637
6485	1176	637
6486	1177	637
6487	1177	637
6488	1177	637
6489	1177	636
6490	1177	636
6491	1177	636
6492	1178	636
6493	1178	636
6494	1178	635
6495	1178	635
6496	1178	635
6497	1178	635
6498	1179	635
6499	1179	634
6500	1179	634
6501	1179	634
6502	1179	634
6503	1179	634
6504	1179	633
6505	1180	633
6506	1180	633
6507	1180	633
6508	1180	633
6509	1180	633
6510	1180	632
6511	1181	632
6512	1181	632
6513	1181	632
6514	1181	632
6515	1181	631
6516	1181	631
6517	1182	631
6518	1182	631
6519	1182	631
6520	1182	630
6521	1182	630
6522	1182	630
6523	1182	630
6524	1183	630
6525	1183	629
6526	1183	629
6527	1183	629
6528	1183	629
6529	1183	629
6530	1184	628
6531	1184	628
6532	1184	628
6533	1184	628
6534	1184	628
6535	1184	628
6536	1185	627
6537	1185	627
6538	1185	627
6539	1185	627
6540	1185	627
6541	1185	626
6542	1186	626
6543	1186	626
6544	1186	626
6545	1186	626
6546	1186	625
6547	1186	625
6548	1187	625
6549	1187	625
6550	1187	625
6551	1187	624
6552	1187	624
6553	1187	624
6554	1188	624
6555	1188	624
6556	1188	623
6557	1188	623
6558	1188	623
6559	1188	623
6560	1188	623
6561	1189	623
6562	1189	622
6563	1189	622
6564	1189	622
6565	1189	622
6566	1189	622
6567	1190	621
6568	1190	621
6569	1190	621
6570	1190	621
6571	1190	621
6572	1190	620
6573	1191	620
6574	1191	620
6575	1191	620
6576	1191	620
6577	1191	619
6578	1191	619
6579	1192	619
6580	1192	619
6581	1192	619
6582	1192	619
6583	1192	618
6584	1192	618
6585	1193	618
6586	1193	618
6587	1193	618
6588	1193	617
6589	1193	617
6590	1193	617
6591	1193	617
6592	1194	617
6593	1194	616
6594	1194	616
6595	1194	616
6596	1194	616
6597	1194	616
6598	1195	615
6599	1195	615
6600	1195	615
6601	1195	615
6602	1195	615
6603	1195	614
6604	1196	614
6605	1196	614
6606	1196	614
6607	1196	614
6608	1196	613
6609	1196	613
6610	1196	613
6611	1197	613
6612	1197	613
6613	1197	613
6614	1197	612
6615	1197	612
6616	1197	612
6617	1198	612
6618	1198	612
6619	1198	611
6620	1198	611
6621	1198	611
6622	1198	611
6623	1199	611
6624	1199	610
6625	1199	610
6626	1199	610
6627	1199	610
6628	1199	610
6629	1199	609
6630	1200	609
6631	1200	609
6632	1200	609
6633	1200	609
6634	1200	608
6635	1200	608
6636	1201	608
6637	1201	608
6638	1201	608
6639	1201	607
6640	1201	607
6641	1201	607
6642	1201	607
6643	1202	607
6644	1202	607
6645	1202	606
6646	1202	606
6647	1202	606
6648	1202	606
6649	1203	606
6650	1203	605
6651	1203	605
6652	1203	605
6653	1203	605
6654	1203	605
6655	1204	604
6656	1204	604
6657	1204	604
6658	1204	604
6659	1204	604
6660	1204	603
6661	1205	603
6662	1205	603
6663	1205	603
6664	1205	603
6665	1205	602
6666	1205	602
6667	1205	602
6668	1206	602
6669	1206	602
6670	1206	602
6671	1206	601
6672	1206	601
6673	1206	601
6674	1206	601
6675	1207	601
6676	1207	600
6677	1207	600
6678	1207	600
6679	1207	600
6680	1207	600
6681	1208	599
6682	1208	599
6683	1208	599
6684	1208	599
6685	1208	599
6686	1208	598
6687	1208	598
6688	1209	598
6689	1209	598
6690	1209	598
6691	1209	597
6692	1209	597
6693	1209	597
6694	1210	597
6695	1210	597
6696	1210	596
6697	1210	596
6698	1210	596
6699	1210	596
6700	1211	596
6701	1211	596
6702	1211	595
6703	1211	595
6704	1211	595
6705	1211	595
6706	1212	595
6707	1212	594
6708	1212	594
6709	1212	594
6710	1212	594
6711	1212	594
6712	1213	594
6713	1213	593
6714	1213	593
6715	1213	593
6716	1213	593
6717	1213	593
6718	1214	592
6719	1214	592
6720	1214	592
6721	1214	592
6722	1214	592
6723	1214	591
6724	1215	591
6725	1215	591
6726	1215	591
6727	1215	591
6728	1215	590
6729	1215	590
6730	1216	590
6731	1216	590
6732	1216	590
6733	1216	590
6734	1216	589
6735	1216	589
6736	1216	589
6737	1217	589
6738	1217	589
6739	1217	588
6740	1217	588
6741	1217	588
6742	1217	588
6743	1218	588
6744	1218	587
6745	1218	587
6746	1218	587
6747	1218	587
6748	1218	587
6749	1219	586
6750	1219	586
6751	1219	586
6752	1219	586
6753	1219	586
6754	1219	586
6755	1220	585
6756	1220	585
6757	1220	585
6758	1220	585
6759	1220	585
6760	1220	584
6761	1221	584
6762	1221	584
6763	1221	584
6764	1221	584
6765	1221	583
6766	1221	583
6767	1222	583
6768	1222	583
6769	1222	583
6770	1222	583
6771	1222	582
6772	1222	582
6773	1223	582
6774	1223	582
6775	1223	582
6776	1223	581
6777	1223	581
6778	1223	581
6779	1224	581
6780	1224	581
6781	1224	581
6782	1224	580
6783	1224	580
6784	1224	580
6785	1225	580
6786	1225	580
6787	1225	579
6788	1225	579
6789	1225	579
6790	1225	579
6791	1226	579
6792	1226	578
6793	1226	578
6794	1226	578
6795	1226	578
6796	1226	578
6797	1227	577
6798	1227	577
6799	1227	577
6800	1227	577
6801	1227	577
6802	1228	577
6803	1228	576
6804	1228	576
6805	1228	576
6806	1228	576
6807	1228	576
6808	1229	575
6809	1229	575
6810	1229	575
6811	1229	575
6812	1229	575
6813	1229	575
6814	1229	574
6815	1230	574
6816	1230	574
6817	1231	574
6818	1231	574
6819	1231	574
6820	1231	573
6821	1231	573
6822	1231	573
6823	1232	573
6824	1232	573
6825	1232	573
6826	1232	572
6827	1232	572
6828	1232	572
6829	1233	572
6830	1233	572
6831	1233	571
6832	1233	571
6833	1233	571
6834	1233	571
6835	1234	571
6836	1234	571
6837	1234	570
6838	1234	570
6839	1234	570
6840	1234	570
6841	1235	570
6842	1235	569
6843	1235	569
6844	1235	569
6845	1235	569
6846	1236	569
6847	1236	569
6848	1236	568
6849	1236	568
6850	1236	568
6851	1236	568
6852	1237	568
6853	1237	567
6854	1237	567
6855	1237	567
6856	1237	567
6857	1237	567
6858	1238	566
6859	1238	566
6860	1238	566
6861	1238	566
6862	1238	566
6863	1238	566
6864	1239	565
6865	1239	565
6866	1239	565
6867	1239	565
6868	1239	565
6869	1239	564
6870	1240	564
6871	1240	564
6872	1240	564
6873	1240	564
6874	1240	563
6875	1240	563
6876	1240	563
6877	1241	563
6878	1241	563
6879	1241	562
6880	1241	562
6881	1241	562
6882	1241	562
6883	1242	562
6884	1242	561
6885	1242	561
6886	1242	561
6887	1242	561
6888	1242	561
6889	1242	560
6890	1242	560
6891	1243	560
6892	1243	560
6893	1243	560
6894	1243	560
6895	1243	559
6896	1244	559
6897	1244	559
6898	1244	559
6899	1244	559
6900	1244	558
6901	1244	558
6902	1245	558
6903	1245	558
6904	1245	558
6905	1245	558
6906	1245	557
6907	1245	557
6908	1245	557
6909	1246	557
6910	1246	557
6911	1246	556
6912	1246	556
6913	1246	556
6914	1246	556
6915	1247	556
6916	1247	555
6917	1247	555
6918	1247	555
6919	1247	555
6920	1247	555
6921	1248	555
6922	1248	554
6923	1248	554
6924	1248	554
6925	1248	554
6926	1248	554
6927	1249	553
6928	1249	553
6929	1249	553
6930	1249	553
6931	1249	553
6932	1249	552
6933	1250	552
6934	1250	552
6935	1250	552
6936	1250	552
6937	1250	551
6938	1250	551
6939	1251	551
6940	1251	551
6941	1251	551
6942	1251	551
6943	1251	550
6944	1251	550
6945	1251	550
6946	1252	550
6947	1252	550
6948	1252	549
6949	1252	549
6950	1252	549
6951	1252	549
6952	1253	549
6953	1253	548
6954	1253	548
6955	1253	548
6956	1253	548
6957	1253	548
6958	1254	548
6959	1254	547
6960	1254	547
6961	1254	547
6962	1254	547
6963	1254	547
6964	1254	546
6965	1255	546
6966	1255	546
6967	1255	546
6968	1255	546
6969	1255	545
6970	1256	545
6971	1256	545
6972	1256	545
6973	1256	545
6974	1256	545
6975	1256	544
6976	1257	544
6977	1257	544
6978	1257	544
6979	1257	544
6980	1257	543
6981	1257	543
6982	1257	543
6983	1258	543
6984	1258	543
6985	1258	542
6986	1258	542
6987	1258	542
6988	1259	542
6989	1259	542
6990	1259	542
6991	1259	541
6992	1259	541
6993	1259	541
6994	1260	541
6995	1260	541
6996	1260	540
6997	1260	540
6998	1260	540
6999	1260	540
7000	1261	540
7001	1261	540
7002	1261	539
7003	1261	539
7004	1261	539
7005	1261	539
7006	1262	539
7007	1262	538
7008	1262	538
7009	1262	538
7010	1262	538
7011	1262	538
7012	1263	538
7013	1263	537
7014	1263	537
7015	1263	537
7016	1263	537
7017	1264	537
7018	1264	536
7019	1264	536
7020	1264	536
7021	1264	536
7022	1265	536
7023	1265	536
7024	1265	535
7025	1265	535
7026	1265	535
7027	1266	535
7028	1266	535
7029	1266	535
7030	1266	534
7031	1266	534
7032	1266	534
7033	1266	534
7034	1267	534
7035	1267	533
7036	1267	533
7037	1267	533
7038	1268	533
7039	1268	533
7040	1268	533
7041	1268	532
7042	1268	532
7043	1269	532
7044	1269	532
7045	1269	532
7046	1269	532
7047	1269	531
7048	1269	531
7049	1270	531
7050	1270	531
7051	1270	531
7052	1270	531
7053	1271	530
7054	1271	530
7055	1271	530
7056	1271	530
7057	1271	530
7058	1271	529
7059	1272	529
7060	1272	529
7061	1272	529
7062	1272	529
7063	1272	528
7064	1272	528
7065	1272	528
7066	1273	528
7067	1273	528
7068	1273	528
7069	1273	527
7070	1273	527
7071	1274	527
7072	1274	527
7073	1274	527
7074	1275	527
7075	1275	526
7076	1275	526
7077	1275	526
7078	1275	526
7079	1275	526
7080	1276	526
7081	1276	525
7082	1276	525
7083	1276	525
7084	1276	525
7085	1277	525
7086	1277	525
7087	1277	524
7088	1277	524
7089	1278	524
7090	1278	524
7091	1278	524
7092	1278	524
7093	1278	523
7094	1279	523
7095	1279	523
7096	1279	523
7097	1279	523
7098	1279	522
7099	1279	522
7100	1280	522
7101	1280	522
7102	1280	522
7103	1281	522
7104	1281	522
7105	1281	521
7106	1282	521
7107	1282	521
7108	1282	521
7109	1282	521
7110	1282	521
7111	1282	520
7112	1283	520
7113	1283	520
7114	1283	520
7115	1283	520
7116	1283	520
7117	1284	519
7118	1284	519
7119	1284	519
7120	1284	519
7121	1284	519
7122	1285	519
7123	1285	518
7124	1285	518
7125	1285	518
7126	1286	518
7127	1286	518
7128	1286	518
7129	1286	517
7130	1286	517
7131	1286	517
7132	1287	517
7133	1287	517
7134	1287	516
7135	1287	516
7136	1287	516
7137	1287	516
7138	1288	516
7139	1288	516
7140	1288	515
7141	1288	515
7142	1288	515
7143	1289	515
7144	1289	515
7145	1289	514
7146	1289	514
7147	1289	514
7148	1289	514
7149	1290	514
7150	1290	514
7151	1290	513
7152	1290	513
7153	1290	513
7154	1290	513
7155	1291	513
7156	1291	512
7157	1291	512
7158	1291	512
7159	1291	512
7160	1291	512
7161	1292	511
7162	1292	511
7163	1292	511
7164	1292	511
7165	1292	511
7166	1292	511
7167	1293	510
7168	1293	510
7169	1293	510
7170	1293	510
7171	1293	510
7172	1294	510
7173	1294	509
7174	1294	509
7175	1294	509
7176	1294	509
7177	1295	509
7178	1295	508
7179	1295	508
7180	1295	508
7181	1295	508
7182	1295	508
7183	1296	508
7184	1296	507
7185	1296	507
7186	1296	507
7187	1296	507
7188	1297	507
7189	1297	507
7190	1297	506
7191	1297	506
7192	1297	506
7193	1297	506
7194	1298	506
7195	1298	505
7196	1298	505
7197	1298	505
7198	1298	505
7199	1299	505
7200	1299	504
7201	1299	504
7202	1299	504
7203	1299	504
7204	1299	504
7205	1300	504
7206	1300	503
7207	1300	503
7208	1300	503
7209	1300	503
7210	1301	503
7211	1301	503
7212	1301	502
7213	1301	502
7214	1301	502
7215	1302	502
7216	1302	502
7217	1302	501
7218	1302	501
7219	1302	501
7220	1302	501
7221	1303	501
7222	1303	501
7223	1303	500
7224	1303	500
7225	1303	500
7226	1303	500
7227	1304	500
7228	1304	499
7229	1304	499
7230	1304	499
7231	1304	499
7232	1305	499
7233	1305	499
7234	1305	498
7235	1306	498
7236	1306	498
